Date,Confirmed,Deceased,Recovered
2020-09-16,2694,19,1771
2020-09-17,2457,24,2753
2020-09-18,2488,23,2188
2020-09-19,2691,28,2272
2020-09-20,2305,29,2547
2020-09-21,1818,28,2187
2020-09-22,1795,29,2892
2020-09-23,1986,27,2571
2020-09-24,1698,22,2063
2020-09-25,2024,18,2863
2020-09-26,1689,18,2554
2020-09-27,1515,16,2163
2020-09-28,1630,24,2421
2020-09-29,1562,25,2403
2020-09-30,1625,26,2063
2020-10-01,1313,20,2161
2020-10-02,1476,23,1678
2020-10-03,1188,25,1542
2020-10-04,1302,20,2083
2020-10-05,1031,21,1255
2020-10-06,1206,18,1690
2020-10-07,1283,19,1555
2020-10-08,1284,20,1426
2020-10-09,1250,14,1273
2020-10-10,1158,10,1301
2020-10-11,1065,7,1162
2020-10-12,1066,13,1225
2020-10-13,1081,9,1154
2020-10-14,1205,13,1324
2020-10-15,1199,9,1013
2020-10-16,1227,11,1139
2020-10-17,1148,6,1318
2020-10-18,952,0,1175
2020-10-19,1201,8,1160
2020-10-20,940,12,925
2020-10-21,1193,14,1070
2020-10-22,1128,14,1292
2020-10-23,1270,17,1180
2020-10-24,1299,15,1218
2020-10-25,1240,7,1086
2020-10-26,1153,10,1284
2020-10-27,1248,13,937
2020-10-28,1518,8,948
2020-10-29,1594,8,1209
2020-10-30,1650,11,1179
2020-10-31,1743,12,1391
2020-11-01,1670,6,1221
2020-11-02,1566,15,1266
2020-11-03,1684,7,1258
2020-11-04,1952,19,1161
2020-11-05,2064,23,1507
2020-11-06,2267,21,1533
2020-11-07,2011,17,1638
2020-11-08,2380,15,1630
2020-11-09,2427,7,2151
2020-11-10,2546,16,1826
2020-11-11,2546,23,1829
2020-11-12,2788,21,2015
2020-11-13,2688,27,2115
2020-11-14,2118,5,1988
2020-11-15,1957,8,1930
2020-11-16,2153,19,2349
2020-11-17,2450,25,2614
2020-11-18,2562,30,2142
2020-11-19,2212,20,2156
2020-11-20,3104,25,2508
2020-11-21,2666,25,2466
2020-11-22,2279,25,2235
2020-11-23,2663,28,2567
2020-11-24,2329,33,1943
2020-11-25,2197,42,1972
2020-11-26,2122,25,2267
2020-11-27,2135,29,2484
2020-11-28,1967,30,2421
2020-11-29,1809,26,2794
2020-11-30,1604,27,2120
2020-12-01,1871,28,2461
2020-12-02,1607,32,2646
2020-12-03,1635,32,2760
2020-12-04,1602,19,2770
2020-12-05,1557,25,2551
2020-12-06,1498,24,1887
2020-12-07,1392,23,2140
2020-12-08,1391,13,1557
2020-12-09,1400,26,1588
2020-12-10,1250,26,1501
2020-12-11,1065,23,1812
2020-12-12,1008,11,1365
2020-12-13,990,7,1426
2020-12-14,993,16,1744
2020-12-15,822,18,1680
2020-12-16,807,14,1452
2020-12-17,714,17,1257
2020-12-18,749,21,1164
2020-12-19,590,13,1075
2020-12-20,577,5,763
2020-12-21,553,11,905
2020-12-22,534,10,662
2020-12-23,495,5,647
2020-12-24,519,7,759
2020-12-25,408,4,637
2020-12-26,392,7,600
2020-12-27,362,9,620
2020-12-28,351,8,571
2020-12-29,414,10,544
2020-12-30,382,7,476
2020-12-31,271,6,497
2021-01-01,286,6,533
2021-01-02,239,4,425
2021-01-03,218,2,450
2021-01-04,244,6,391
2021-01-05,259,4,300
2021-01-06,316,7,329
2021-01-07,274,6,377
2021-01-08,281,3,340
2021-01-09,279,6,211
2021-01-10,234,1,286
2021-01-11,244,6,201
2021-01-12,192,8,290
2021-01-13,225,2,250
2021-01-14,187,6,329
2021-01-15,161,7,236
2021-01-16,167,4,218
2021-01-17,178,2,211
2021-01-18,119,4,280
2021-01-19,153,4,241
2021-01-20,105,4,204
2021-01-21,133,3,185
2021-01-22,120,5,209
2021-01-23,136,4,158
2021-01-24,128,1,175
2021-01-25,118,4,247
2021-01-26,96,0,190
2021-01-27,87,0,117
2021-01-28,97,0,111
2021-01-29,107,1,154
2021-01-30,97,2,153
2021-01-31,92,1,110
2021-02-01,92,4,122
2021-02-02,78,1,103
2021-02-03,69,1,104
2021-02-04,73,2,128
2021-02-05,84,1,96
2021-02-06,71,0,112
2021-02-07,67,2,90
2021-02-08,76,0,89
2021-02-09,93,4,105
2021-02-10,77,0,107
2021-02-11,106,1,81
2021-02-12,104,1,114
2021-02-13,82,4,70
2021-02-14,77,0,70
2021-02-15,108,0,57
2021-02-16,86,1,169
2021-02-17,82,1,74
2021-02-18,83,1,94
2021-02-19,93,0,94
2021-02-20,111,0,108
2021-02-21,121,0,76
2021-02-22,106,0,93
2021-02-23,131,0,97
2021-02-24,130,1,82
2021-02-25,166,0,67
2021-02-26,148,1,98
2021-02-27,199,3,94
2021-02-28,174,1,103
2021-03-01,166,2,151
2021-03-02,175,2,113
2021-03-03,240,0,118
2021-03-04,294,0,149
2021-03-05,233,1,124
2021-03-06,323,3,145
2021-03-07,305,0,172
2021-03-08,231,2,177
2021-03-09,336,4,152
2021-03-10,359,2,180
2021-03-11,442,1,202
2021-03-12,385,4,253
2021-03-13,424,4,275
