Date,Confirmed,Deceased,Recovered
2020-09-13,1703,15,1616
2020-09-14,1730,14,1644
2020-09-15,1760,14,1711
2020-09-16,1782,15,1479
2020-09-17,1793,14,1333
2020-09-18,1817,15,1580
2020-09-19,1834,14,1540
2020-09-20,1865,14,1664
2020-09-21,1892,16,1815
2020-09-22,1912,15,1528
2020-09-23,1946,15,1553
2020-09-24,1981,15,1965
2020-09-25,2010,15,1958
2020-09-26,2045,14,1706
2020-09-27,2084,15,1724
2020-09-28,2112,15,1754
2020-09-29,2148,15,1800
2020-09-30,2173,15,1953
2020-10-01,2193,14,1953
2020-10-02,2211,16,2060
2020-10-03,2150,14,2003
2020-10-04,2184,15,2090
2020-10-05,2165,14,2090
2020-10-06,2121,15,2027
2020-10-07,2151,16,2078
2020-10-08,2138,15,2092
2020-10-09,2180,16,2148
2020-10-10,2123,15,2152
2020-10-11,2144,14,2072
2020-10-12,2132,15,1858
2020-10-13,2035,14,1768
2020-10-14,2021,15,2219
2020-10-15,2039,14,2149
2020-10-16,2010,15,2201
2020-10-17,1992,12,2106
2020-10-18,1985,13,2088
2020-10-19,1960,12,2194
2020-10-20,1897,14,2522
2020-10-21,1810,14,2865
2020-10-22,1822,12,2654
2020-10-23,1815,14,2367
2020-10-24,1852,12,2515
2020-10-25,1821,13,2240
2020-10-26,1805,14,2226
2020-10-27,1796,14,2066
2020-10-28,1785,10,2016
2020-10-29,1790,11,1933
2020-10-30,1794,10,2087
2020-10-31,1780,9,1920
2020-11-01,1754,10,1591
2020-11-02,1748,9,1105
2020-11-03,1725,10,1219
2020-11-04,1770,9,1823
2020-11-05,1810,10,1822
2020-11-06,1797,11,1810
2020-11-07,1841,13,1778
2020-11-08,1872,10,1813
2020-11-09,1859,9,1684
2020-11-10,1902,10,1709
2020-11-11,2080,11,1801
2020-11-12,2176,13,1804
2020-11-13,2144,12,1827
2020-11-14,2162,12,1754
2020-11-15,2184,10,1890
2020-11-16,2169,12,1810
2020-11-17,2194,11,1834
2020-11-18,2178,12,1721
2020-11-19,2549,15,1844
2020-11-20,2762,14,1993
2020-11-21,3007,16,1963
2020-11-22,3260,17,2004
2020-11-23,3232,18,2288
2020-11-24,3314,19,2214
2020-11-25,3285,18,2144
2020-11-26,3180,19,2179
2020-11-27,3093,18,2194
2020-11-28,2765,19,2178
2020-11-29,2581,18,2556
2020-11-30,2677,20,2762
2020-12-01,2347,19,3007
2020-12-02,1990,19,3235
2020-12-03,2086,20,3232
2020-12-04,1934,19,3141
2020-12-05,2076,20,3198
2020-12-06,2089,20,2818
2020-12-07,1927,19,2664
2020-12-08,1604,20,2380
2020-12-09,1511,17,2577
2020-12-10,1592,15,2339
2020-12-11,1473,14,2768
2020-12-12,1307,14,2193
2020-12-13,1290,14,1468
2020-12-14,1250,13,1666
2020-12-15,1045,13,1722
2020-12-16,1247,10,2237
2020-12-17,1122,11,1974
2020-12-18,1076,10,1655
2020-12-19,989,9,1259
2020-12-20,978,9,1326
2020-12-21,913,9,1365
2020-12-22,807,8,1159
2020-12-23,992,8,937
2020-12-24,1001,8,970
2020-12-25,1023,7,987
2020-12-26,785,7,990
2020-12-27,843,6,1168
2020-12-28,798,7,1206
2020-12-29,626,6,1149
2020-12-30,770,6,1142
2020-12-31,689,7,957
2021-01-01,609,4,942
2021-01-02,467,5,890
2021-01-03,502,5,801
2021-01-04,457,4,755
2021-01-05,397,5,751
2021-01-06,436,4,564
2021-01-07,509,4,735
2021-01-08,471,0,537
2021-01-09,430,4,1098
2021-01-10,475,3,476
2021-01-11,429,2,568
2021-01-12,293,3,675
2021-01-13,373,3,790
2021-01-14,281,2,384
2021-01-15,310,0,377
2021-01-16,238,2,558
2021-01-17,261,1,496
2021-01-18,213,3,626
2021-01-19,209,2,537
2021-01-20,213,2,438
2021-01-21,265,2,406
2021-01-22,201,0,416
2021-01-23,203,2,472
2021-01-24,167,0,468
2021-01-25,193,2,370
2021-01-26,125,0,257
2021-01-27,134,1,305
2021-01-28,85,2,188
2021-01-29,103,2,265
2021-01-30,104,1,238
2021-01-31,95,0,194
2021-02-01,96,0,309
2021-02-02,87,2,235
2021-02-03,92,2,196
2021-02-04,139,0,192
2021-02-05,116,1,173
2021-02-06,97,1,150
2021-02-07,75,0,138
2021-02-08,101,2,93
2021-02-09,90,0,125
2021-02-10,107,3,89
2021-02-11,111,2,174
2021-02-12,108,1,85
2021-02-13,110,1,107
2021-02-14,103,0,103
2021-02-15,82,0,126
2021-02-16,60,0,168
2021-02-17,101,1,108
2021-02-18,104,1,77
2021-02-19,93,1,98
2021-02-20,98,1,66
2021-02-21,82,0,137
2021-02-22,83,0,122
2021-02-23,76,0,87
2021-02-24,99,0,90
2021-02-25,128,0,124
2021-02-26,149,1,125
2021-02-27,102,1,78
2021-02-28,156,0,102
2021-03-01,119,0,123
2021-03-02,102,0,66
2021-03-03,215,0,85
2021-03-04,156,1,116
2021-03-05,195,1,119
2021-03-06,233,0,114
2021-03-07,176,0,124
2021-03-08,179,0,51
2021-03-09,179,0,99
2021-03-10,188,0,119
2021-03-11,203,0,93
2021-03-12,237,0,137
2021-03-13,201,0,114
