Date,Confirmed,Deceased,Recovered
2020-08-10,1184,7,784
2020-08-11,1417,5,1426
2020-08-12,1212,6,880
2020-08-13,1564,3,766
2020-08-14,1569,10,1304
2020-08-15,1608,7,803
2020-08-16,1530,10,1099
2020-08-17,1725,13,1131
2020-08-18,1758,6,1365
2020-08-19,2333,7,1217
2020-08-20,1968,9,1217
2020-08-21,1983,12,1419
2020-08-22,2172,15,1292
2020-08-23,1908,5,1110
2020-08-24,1242,11,1238
2020-08-25,2375,10,1456
2020-08-26,2476,13,1351
2020-08-27,2406,10,2067
2020-08-28,2543,7,2097
2020-08-29,2397,6,2225
2020-08-30,2154,7,1766
2020-08-31,1530,7,1693
2020-09-01,1140,4,2111
2020-09-02,1547,7,2129
2020-09-03,1553,10,1950
2020-09-04,2479,11,2716
2020-09-05,2655,11,2111
2020-09-06,3082,10,2196
2020-09-07,1648,12,2246
2020-09-08,3026,13,1862
2020-09-09,3402,12,2058
2020-09-10,3349,12,1657
2020-09-11,2988,14,1326
2020-09-12,2885,15,1944
2020-09-13,3139,14,1855
2020-09-14,2540,15,2110
2020-09-15,3216,11,2532
2020-09-16,3830,14,2263
2020-09-17,4351,10,2737
2020-09-18,4167,12,2744
2020-09-19,4644,18,2862
2020-09-20,4696,16,2751
2020-09-21,2910,18,3022
2020-09-22,4125,19,3007
2020-09-23,5376,20,2951
2020-09-24,6324,21,3168
2020-09-25,6477,22,3481
2020-09-26,7006,21,3199
2020-09-27,7445,21,3391
2020-09-28,4538,20,3347
2020-09-29,7354,22,3420
2020-09-30,8830,23,3536
2020-10-01,8135,29,2828
2020-10-02,9258,20,4092
2020-10-03,7834,22,4476
2020-10-04,8553,23,4851
2020-10-05,5042,23,4640
2020-10-06,7871,25,4981
2020-10-07,10606,22,6161
2020-10-08,5445,24,7003
2020-10-09,9250,25,8048
2020-10-10,11755,23,7570
2020-10-11,9347,25,8924
2020-10-12,5930,22,7836
2020-10-13,8764,21,7723
2020-10-14,6244,20,7792
2020-10-15,7789,23,7082
2020-10-16,7283,24,6767
2020-10-17,9016,26,7991
2020-10-18,7631,22,8410
2020-10-19,5022,21,7469
2020-10-20,6591,24,7375
2020-10-21,8369,26,6839
2020-10-22,7482,23,7593
2020-10-23,8511,26,6118
2020-10-24,8253,25,6468
2020-10-25,6843,26,7649
2020-10-26,4287,20,7107
2020-10-27,5457,24,7015
2020-10-28,8790,27,7660
2020-10-29,7020,26,8474
2020-10-30,6638,28,7828
2020-10-31,7983,27,7330
2020-11-01,7025,28,8511
2020-11-02,4138,21,7108
2020-11-03,6862,26,8802
2020-11-04,8516,28,8206
2020-11-05,6820,26,7699
2020-11-06,7002,27,7854
2020-11-07,7201,28,7120
2020-11-08,5440,24,6853
2020-11-09,3593,22,5983
2020-11-10,6010,28,6698
2020-11-11,7007,29,7252
2020-11-12,5537,25,6119
2020-11-13,5804,26,6201
2020-11-14,6357,26,6793
2020-11-15,4581,21,6684
2020-11-16,2710,19,6567
2020-11-17,5792,27,6620
2020-11-18,6419,28,7066
2020-11-19,5722,26,6860
2020-11-20,6028,28,6398
2020-11-21,5772,25,6719
2020-11-22,5254,27,6227
2020-11-23,3757,22,5425
2020-11-24,5420,24,5149
2020-11-25,6491,26,5770
2020-11-26,5378,27,5970
2020-11-27,3966,23,4544
2020-11-28,6250,25,5275
2020-11-29,5643,27,5861
2020-11-30,3382,21,6055
2020-12-01,5375,26,6151
2020-12-02,6316,28,5924
2020-12-03,5376,31,5590
2020-12-04,5718,29,5496
2020-12-05,5848,32,5820
2020-12-06,4777,28,5217
2020-12-07,3272,23,4705
2020-12-08,5032,31,4735
2020-12-09,4875,35,4647
2020-12-10,4470,26,4847
2020-12-11,4642,29,4748
2020-12-12,5949,32,5268
2020-12-13,4698,29,5258
2020-12-14,2707,24,4481
2020-12-15,5218,33,5066
2020-12-16,6185,27,5728
2020-12-17,4969,27,4970
2020-12-18,5456,23,4701
2020-12-19,6293,29,4749
2020-12-20,5711,30,4471
2020-12-21,3423,27,4494
2020-12-22,6049,27,5057
2020-12-23,6169,22,4808
2020-12-24,5177,22,4801
2020-12-25,5397,16,4506
2020-12-26,3527,21,3782
2020-12-27,4905,25,3463
2020-12-28,3047,14,4172
2020-12-29,5887,24,5029
2020-12-30,6268,28,5707
2020-12-31,5215,30,5376
2021-01-01,4991,23,5111
2021-01-02,5328,21,4985
2021-01-03,4600,25,4668
2021-01-04,3021,19,5145
2021-01-05,5615,24,4922
2021-01-06,6394,25,5110
2021-01-07,5051,25,5638
2021-01-08,5142,23,5325
2021-01-09,5528,22,5424
2021-01-10,4545,23,4659
2021-01-11,3110,20,3922
2021-01-12,5507,25,4270
2021-01-13,6004,26,5158
2021-01-14,5490,19,4337
2021-01-15,5624,23,4603
2021-01-16,5960,27,5011
2021-01-17,5005,21,4408
2021-01-18,3346,17,3921
2021-01-19,6186,26,4296
2021-01-20,6815,18,7364
2021-01-21,6334,21,6229
2021-01-22,6753,19,6108
2021-01-23,6960,23,5283
2021-01-24,6036,20,5173
2021-01-25,3361,17,5606
2021-01-26,6293,19,5290
2021-01-27,5659,20,5006
2021-01-28,5771,19,5594
2021-01-29,6268,22,6398
2021-01-30,6282,18,7032
2021-01-31,5266,21,5730
2021-02-01,3459,17,5215
2021-02-02,5716,16,5747
2021-02-03,6356,20,6380
2021-02-04,6102,17,6341
2021-02-05,5610,19,6653
2021-02-06,5942,16,6178
2021-02-07,6075,19,5948
2021-02-08,3742,16,5959
2021-02-09,5214,19,6475
2021-02-10,5980,18,5745
2021-02-11,5281,16,5692
2021-02-12,5397,18,5332
2021-02-13,5471,16,5835
2021-02-14,4612,15,4692
2021-02-15,2884,13,5073
2021-02-16,4937,18,5439
2021-02-17,4892,16,4832
2021-02-18,4584,14,5193
2021-02-19,4505,15,4854
2021-02-20,4650,13,5841
2021-02-21,4070,15,4345
2021-02-22,2212,16,5037
2021-02-23,4034,14,4823
2021-02-24,4106,17,5885
2021-02-25,3677,14,4652
2021-02-26,3671,14,4142
2021-02-27,3792,18,4650
2021-02-28,3254,15,4333
2021-03-01,1938,13,3475
2021-03-02,2938,16,3512
2021-03-03,2765,15,4031
2021-03-04,2616,14,4156
2021-03-05,2776,16,3638
2021-03-06,2791,16,3517
2021-03-07,2100,13,4039
2021-03-08,1412,12,3030
2021-03-09,2316,16,4386
2021-03-10,2475,14,4192
2021-03-11,2133,13,3753
2021-03-12,1780,14,3377
2021-03-13,2035,12,3256
