Date,Confirmed,Deceased,Recovered
2021-01-15,186,2,256
2021-01-16,178,1,230
2021-01-17,183,1,228
2021-01-18,134,1,255
2021-01-19,122,1,250
2021-01-20,157,0,270
2021-01-21,143,1,224
2021-01-22,154,0,212
2021-01-23,130,1,205
2021-01-24,150,1,182
2021-01-25,130,1,140
2021-01-26,99,0,143
2021-01-27,138,0,108
2021-01-28,113,0,132
2021-01-29,70,0,157
2021-01-30,108,0,138
2021-01-31,114,0,141
2021-02-01,79,0,136
2021-02-02,60,0,138
2021-02-03,71,0,122
2021-02-04,87,1,112
2021-02-05,97,1,122
2021-02-06,82,1,109
2021-02-07,72,0,106
2021-02-08,72,1,83
2021-02-09,105,0,108
2021-02-10,92,0,81
2021-02-11,95,0,60
2021-02-12,58,0,71
2021-02-13,59,0,100
2021-02-14,73,0,103
2021-02-15,88,1,83
2021-02-16,60,1,63
2021-02-17,75,0,88
2021-02-18,63,1,100
2021-02-19,53,1,92
2021-02-20,65,0,73
2021-02-21,58,0,54
2021-02-22,69,0,59
2021-02-23,62,0,77
2021-02-24,68,0,90
2021-02-25,89,1,67
2021-02-26,94,0,63
2021-02-27,86,0,56
2021-02-28,87,1,52
2021-03-01,86,0,76
2021-03-02,74,1,56
2021-03-03,97,0,64
2021-03-04,81,0,71
2021-03-05,91,0,64
2021-03-06,54,0,88
2021-03-07,70,0,90
2021-03-08,59,0,88
2021-03-09,57,0,82
2021-03-10,69,0,72
2021-03-11,63,0,86
2021-03-12,64,1,91
2021-03-13,65,0,70
