Date,Confirmed,Deceased,Recovered
2020-06-13,77,2,45
2020-06-14,77,2,29
2020-06-15,127,4,87
2020-06-16,104,1,18
2020-06-17,126,6,77
2020-06-18,118,5,32
2020-06-19,217,9,66
2020-06-20,120,6,42
2020-06-21,122,1,22
2020-06-22,161,2,125
2020-06-23,162,4,222
2020-06-24,230,8,52
2020-06-25,142,7,93
2020-06-26,188,2,9
2020-06-27,99,6,119
2020-06-28,160,5,206
2020-06-29,202,5,238
2020-06-30,150,6,103
2020-07-01,100,5,122
2020-07-02,116,3,155
2020-07-03,153,5,122
2020-07-04,172,5,40
2020-07-05,174,2,102
2020-07-06,208,5,86
2020-07-07,258,6,60
2020-07-08,158,3,274
2020-07-09,233,5,117
2020-07-10,217,4,72
2020-07-11,230,8,23
2020-07-12,234,4,352
2020-07-13,357,5,194
2020-07-14,333,9,77
2020-07-15,288,8,204
2020-07-16,295,9,410
2020-07-17,348,9,96
2020-07-18,350,7,81
2020-07-19,308,8,81
2020-07-20,410,8,583
2020-07-21,379,1,271
2020-07-22,412,6,252
2020-07-23,438,8,100
2020-07-24,477,5,355
2020-07-25,468,9,201
2020-07-26,534,15,513
2020-07-27,551,12,254
2020-07-28,609,18,688
2020-07-29,568,25,461
2020-07-30,510,9,296
2020-07-31,663,16,225
2020-08-01,944,19,341
2020-08-02,790,18,391
2020-08-03,674,19,416
2020-08-04,488,20,609
2020-08-05,841,29,452
2020-08-06,1035,26,716
2020-08-07,1039,22,381
2020-08-08,998,23,820
2020-08-09,975,24,459
2020-08-10,986,18,416
2020-08-11,1000,32,1055
2020-08-12,1020,39,422
2020-08-13,1027,31,627
2020-08-14,1077,25,489
2020-08-15,1028,40,535
2020-08-16,1165,41,568
2020-08-17,1489,50,749
2020-08-18,1705,36,1582
2020-08-19,1683,22,941
2020-08-20,1741,37,334
2020-08-21,1503,34,856
2020-08-22,1316,45,409
2020-08-23,1136,50,2226
2020-08-24,1505,43,1829
2020-08-25,1293,49,788
2020-08-26,1513,41,1086
2020-08-27,1746,37,741
2020-08-28,1542,51,2036
2020-08-29,1470,41,1083
2020-08-30,1678,56,1656
2020-08-31,1466,49,1280
2020-09-01,1516,59,1120
2020-09-02,1481,106,1595
2020-09-03,1526,72,1529
2020-09-04,1498,49,1272
2020-09-05,1514,69,1306
2020-09-06,1946,54,1606
2020-09-07,2110,61,1565
2020-09-08,1964,67,2307
2020-09-09,2137,71,1231
2020-09-10,2459,88,1348
2020-09-11,2473,63,1402
2020-09-12,2441,76,2077
2020-09-13,2622,68,2151
2020-09-14,2421,67,1448
2020-09-15,2382,91,1830
2020-09-16,2702,78,2756
2020-09-17,2848,54,2248
2020-09-18,2774,60,2640
2020-09-19,2723,51,1915
2020-09-20,2160,56,2225
2020-09-21,2241,47,2811
2020-09-22,1411,66,1718
2020-09-23,2123,64,2117
2020-09-24,1756,76,2231
2020-09-25,1876,68,2550
2020-09-26,1588,54,1988
2020-09-27,1422,50,2299
2020-09-28,1269,46,2033
2020-09-29,1085,75,1932
2020-09-30,1426,47,1389
2020-10-01,1265,45,2271
2020-10-02,1062,50,1840
2020-10-03,1106,61,1691
2020-10-04,838,41,1509
2020-10-05,1029,38,1671
2020-10-06,830,38,1707
2020-10-07,852,33,1230
2020-10-08,848,29,1615
2020-10-09,743,32,1333
2020-10-10,858,25,1234
2020-10-11,656,35,1098
2020-10-12,562,27,1552
2020-10-13,676,34,688
2020-10-14,549,31,970
2020-10-15,470,29,1111
2020-10-16,507,26,979
2020-10-17,417,19,760
2020-10-18,476,13,958
2020-10-19,473,17,884
2020-10-20,487,8,891
2020-10-21,498,23,562
2020-10-22,605,12,935
2020-10-23,464,23,580
2020-10-24,483,12,521
2020-10-25,415,10,465
2020-10-26,336,8,326
2020-10-27,346,13,463
2020-10-28,526,20,356
2020-10-29,464,10,427
2020-10-30,431,19,577
2020-10-31,500,16,328
2020-11-01,317,11,368
2020-11-02,396,13,395
2020-11-03,415,18,354
2020-11-04,527,14,268
2020-11-05,521,22,349
2020-11-06,647,14,372
2020-11-07,477,15,517
2020-11-08,487,8,396
2020-11-09,554,20,510
2020-11-10,486,20,362
2020-11-11,699,31,460
2020-11-12,685,23,469
2020-11-13,736,16,388
2020-11-14,0,0,0
2020-11-15,1053,30,1025
2020-11-16,424,22,570
2020-11-17,515,30,265
2020-11-18,798,31,651
2020-11-19,782,15,510
2020-11-20,818,16,492
2020-11-21,672,23,592
2020-11-22,679,19,497
2020-11-23,711,17,731
2020-11-24,608,22,439
2020-11-25,770,31,444
2020-11-26,843,26,467
2020-11-27,808,27,541
2020-11-28,719,28,576
2020-11-29,733,15,664
2020-11-30,553,27,572
2020-12-01,618,14,812
2020-12-02,599,21,518
2020-12-03,756,20,706
2020-12-04,724,20,643
2020-12-05,636,23,671
2020-12-06,802,10,623
2020-12-07,613,19,886
2020-12-08,492,30,792
2020-12-09,597,16,530
2020-12-10,628,27,503
2020-12-11,543,29,651
2020-12-12,480,21,654
2020-12-13,621,20,616
2020-12-14,459,21,633
2020-12-15,394,19,754
2020-12-16,330,18,573
2020-12-17,448,15,629
2020-12-18,439,20,483
2020-12-19,435,19,560
2020-12-20,337,12,544
2020-12-21,336,11,535
2020-12-22,287,18,624
2020-12-23,480,13,582
2020-12-24,360,17,469
2020-12-25,316,9,412
2020-12-26,305,12,564
2020-12-27,279,18,483
2020-12-28,263,13,450
2020-12-29,210,10,377
2020-12-30,361,9,324
2020-12-31,283,10,453
2021-01-01,248,8,408
2021-01-02,242,15,315
2021-01-03,207,12,263
2021-01-04,222,24,490
2021-01-05,211,4,293
2021-01-06,258,8,235
2021-01-07,277,10,290
2021-01-08,299,15,252
2021-01-09,248,2,301
2021-01-10,299,6,312
2021-01-11,192,2,265
2021-01-12,254,9,315
2021-01-13,258,7,222
2021-01-14,213,10,253
2021-01-15,241,12,257
2021-01-16,175,14,322
2021-01-17,239,5,195
2021-01-18,124,5,278
2021-01-19,208,7,247
2021-01-20,199,4,202
2021-01-21,180,15,227
2021-01-22,206,8,217
2021-01-23,211,10,232
2021-01-24,197,2,232
2021-01-25,159,5,258
2021-01-26,129,11,164
2021-01-27,188,10,204
2021-01-28,200,9,192
2021-01-29,254,11,208
2021-01-30,224,8,146
2021-01-31,192,6,242
2021-02-01,194,1,220
2021-02-02,204,12,171
2021-02-03,187,0,179
2021-02-04,196,7,160
2021-02-05,199,-1,214
2021-02-06,183,6,166
2021-02-07,207,2,185
2021-02-08,192,11,245
2021-02-09,185,8,212
2021-02-10,229,14,180
2021-02-11,306,7,187
2021-02-12,246,8,162
2021-02-13,260,4,221
2021-02-14,234,3,204
2021-02-15,222,10,217
2021-02-16,247,5,198
2021-02-17,341,10,179
2021-02-18,268,10,169
2021-02-19,383,8,214
2021-02-20,352,8,264
2021-02-21,348,6,206
2021-02-22,388,15,225
2021-02-23,414,10,276
2021-02-24,558,7,248
2021-02-25,563,13,278
2021-02-26,622,15,255
2021-02-27,593,11,368
2021-02-28,579,7,376
2021-03-01,633,18,394
2021-03-02,729,10,374
2021-03-03,772,12,365
2021-03-04,1071,15,385
2021-03-05,808,11,400
2021-03-06,1159,12,644
2021-03-07,1043,17,693
2021-03-08,1229,14,692
2021-03-09,1027,20,505
2021-03-10,1393,17,496
2021-03-11,1305,18,620
2021-03-12,1408,34,991
2021-03-13,1510,22,1024
