Date,Confirmed,Deceased,Recovered
2021-01-18,33,2,139
2021-01-19,23,0,106
2021-01-20,32,2,98
2021-01-21,21,0,116
2021-01-22,17,0,103
2021-01-23,19,0,94
2021-01-24,16,1,99
2021-01-25,25,0,83
2021-01-26,8,1,89
2021-01-27,17,2,94
2021-01-28,29,0,95
2021-01-29,20,0,102
2021-01-30,29,1,70
2021-01-31,21,0,54
2021-02-01,13,1,70
2021-02-02,7,0,37
2021-02-03,14,0,59
2021-02-04,11,1,30
2021-02-05,7,0,29
2021-02-06,9,0,20
2021-02-07,8,0,24
2021-02-08,19,1,26
2021-02-09,27,1,17
2021-02-10,11,0,17
2021-02-11,10,0,23
2021-02-12,8,0,12
2021-02-13,3,1,28
2021-02-14,5,0,15
2021-02-15,11,2,16
2021-02-16,5,0,14
2021-02-17,21,1,13
2021-02-18,14,1,11
2021-02-19,23,0,19
2021-02-20,16,0,18
2021-02-21,9,0,18
2021-02-22,14,0,18
2021-02-23,21,0,20
2021-02-24,27,0,25
2021-02-25,30,0,13
2021-02-26,34,1,22
2021-02-27,9,0,23
2021-02-28,10,0,15
2021-03-01,33,1,16
2021-03-02,15,0,14
2021-03-03,8,0,19
2021-03-04,20,0,15
2021-03-05,29,0,20
2021-03-06,7,1,16
2021-03-07,19,0,17
2021-03-08,14,0,17
2021-03-09,22,2,15
2021-03-10,22,0,18
2021-03-11,19,1,26
2021-03-12,21,0,18
2021-03-13,14,1,22
