Date,Confirmed,Deceased,Recovered
2021-01-30,82,1,167
2021-01-31,61,1,86
2021-02-01,51,4,139
2021-02-02,47,3,80
2021-02-03,54,4,95
2021-02-04,103,4,92
2021-02-05,47,3,97
2021-02-06,47,2,50
2021-02-07,15,4,35
2021-02-08,43,3,142
2021-02-09,54,2,67
2021-02-10,35,1,110
2021-02-11,48,2,77
2021-02-12,49,2,63
2021-02-13,44,2,47
2021-02-14,54,0,1
2021-02-15,47,0,99
2021-02-16,53,2,96
2021-02-17,44,1,53
2021-02-18,41,1,30
2021-02-19,26,2,68
2021-02-20,-374,0,-265
2021-02-21,30,1,16
2021-02-22,32,2,72
2021-02-23,54,1,38
2021-02-24,47,0,80
2021-02-25,17,0,52
2021-02-26,53,1,38
2021-02-27,59,1,4
2021-02-28,43,0,11
2021-03-01,27,0,26
2021-03-02,70,0,65
2021-03-03,45,0,31
2021-03-04,100,0,19
2021-03-05,51,2,35
2021-03-06,78,0,38
2021-03-07,59,1,22
2021-03-08,58,0,26
2021-03-09,49,0,98
2021-03-10,36,2,45
2021-03-11,69,1,26
2021-03-12,66,2,68
2021-03-13,54,2,106
